Timestamp,RecordNo,ElapsedHrs,Feed Solid Flow,Feed BPL,Feed P80,Feed Solid Fraction,Cyclone Feed Solid Flow,Cyclone Feed BPL,Cyclone Feed P80,Cyclone Feed Solid Fraction,Cyclone Underflow Solid Flow,Cyclone Underflow BPL,Cyclone Underflow P80,Cyclone Underflow Solid Fraction,Ball Mill Discharge Solid Flow,Ball Mill Discharge BPL,Ball Mill Discharge P80,Ball Mill Discharge Solid Fraction,Output Slurry Solid Flow,Output Slurry BPL,Output Slurry P80,Output Slurry Solid Fraction,Process Water Solid Flow,Process Water Solid Fraction,Circulating_Load_Ratio_pct,Mill_Reduction_Ratio
2026-07-01 09:45:00,40,9.75,567.7731947114297,69.26714551335029,444.8180684284577,54.62424825783703,1233.0721525093163,66.25042131287428,261.0321405059383,40.82782586897375,658.4083756032054,64.19610747709235,395.6365189211239,68.04469149124398,670.616437694063,64.42618547530031,136.0101698726656,67.55074561287869,571.2694225693193,69.10738944374425,142.0456898672908,27.978499995553584,0.0,0.0,115.96,2.909
2026-07-01 10:00:00,41,10.0,543.7972552453743,70.05791442088378,376.422886490918,54.6352616879192,1148.914617052839,69.99708287953929,227.59439249839795,39.968298030310265,598.4923169071042,70.33108922257671,346.51412477792826,67.605456537051,601.7482797421198,70.6205637784035,135.91191891228831,68.07451644170334,540.6987185463097,70.3406257596445,149.13115738236425,27.8063445165445,0.0,0.0,110.06,2.55
2026-07-01 10:15:00,42,10.25,544.5550527436438,69.90780177057329,378.2301317515187,54.34541997197725,1154.061271066245,70.0933965824539,229.352066360064,40.04493600853586,600.1878064159519,70.45696432460416,346.2221271459404,68.01459157903736,604.3846097573112,70.11983220884673,135.0386361272204,68.36720962217953,546.4427285722522,69.92711489704648,147.15037505757311,27.643820922028898,0.0,0.0,110.22,2.564
2026-07-01 10:30:00,43,10.5,543.5443922180904,70.36345765046892,371.6310766347613,55.170723530992426,1142.4014289607826,69.6509348215621,229.1494551803631,39.97674637724892,597.9187166040061,70.18860029975583,346.6256026375606,68.48636627058968,601.0757307538045,70.51148361316942,137.3760778211914,67.73699239056373,545.3191785839754,69.8516370969136,146.6169370167811,27.39187531862801,0.0,0.0,110.0,2.523
2026-07-01 10:45:00,44,10.75,542.3136979219942,69.68644807000973,377.2533387804082,54.84927941982717,1152.8901573176206,70.61958738382037,228.23352237065893,40.54501271521178,599.6359317062706,70.68118118466445,344.0420146349771,68.75715957145549,608.768315355721,69.51524471274588,135.9948127201208,68.2710396676041,546.7388848455844,70.1737603537718,147.0274585132739,27.5480212064794,0.0,0.0,110.57,2.53
2026-07-01 11:00:00,45,11.0,547.5140998346219,68.91784134814597,376.1750847287532,54.4391337917096,1153.3964702610758,70.01779612139907,226.2171786656241,40.08973651761862,599.3248732451691,69.95477543651572,341.4585218130178,67.98910323604237,604.4163747438479,70.77175788718684,136.6736782747153,68.42752492504664,544.2186418653761,69.82589440165818,147.59619224400242,27.64746334843102,0.0,0.0,109.46,2.498
2026-07-01 11:15:00,46,11.25,543.6348918969112,69.8996959903437,372.7254321407028,55.11687886378623,1144.0448614056595,70.30854256317114,226.30357663739468,40.086112948674135,604.0358906989088,70.16245561907526,348.8796035253246,68.1513843041867,609.0448774453878,70.74479499144198,136.24644457485678,67.84406777921157,545.5838558058387,69.89064291362148,147.13365143604793,27.425822547730807,0.0,0.0,111.11,2.561
2026-07-01 11:30:00,47,11.5,536.9179221451508,70.02086304503895,373.1174590649688,54.5438611229421,1145.291014443029,70.22870889332914,225.47591300998508,39.58033571450719,598.7654043071007,69.47830931568718,342.7003616368269,68.64908027645338,598.7996811700033,70.61491904001488,135.66424444746443,68.12204102224958,543.1160818924781,69.83992707843188,147.59196897813314,27.762495109776864,0.0,0.0,111.52,2.526
2026-07-01 11:45:00,48,11.75,540.9819933371289,70.10953015011876,374.196706364769,55.05245908282089,1146.4992646555029,70.84635014090155,224.72415179814868,39.92881615356278,605.8071907910465,70.19199386514225,343.0616276586829,67.89152071285825,597.6305640287012,70.39020324980395,138.79298465070374,68.4671728512765,540.5391296275918,69.4989041516988,146.73281151942533,27.638565945663405,0.0,0.0,111.98,2.472
2026-07-01 12:00:00,49,12.0,571.2583442139603,68.09592513945847,439.81046029230407,54.27954618526956,1228.525935282586,65.23609119071742,260.31589493438173,40.79320901742642,667.2814013146528,65.0248445814339,398.38422261045065,67.53033698611763,668.8301810338529,64.75072902978451,134.74388387165416,67.61105485538663,567.9359659869411,67.59322674691322,142.63768328689045,27.5328225424674,0.0,0.0,116.81,2.957
2026-07-01 12:15:00,50,12.25,567.5356648107551,68.31702685215686,443.501151983427,54.71877846798412,1242.115459908799,65.2722538497245,259.1497441973105,40.77243518505447,665.8890148352425,64.38917444371579,393.435682978752,67.73849280941351,668.5241330130971,64.438674285796,134.79757024463512,68.83227551141151,576.1839724964973,67.65013038964061,141.6460247366212,28.35654761132296,0.0,0.0,117.33,2.919
2026-07-01 12:30:00,51,12.5,567.600555326201,68.0273841870992,442.21541643984415,54.60795651734143,1239.2139606517185,65.96304209398232,258.4640535139756,40.652643545174335,665.1620292870939,63.95902639946708,395.1709713995047,68.4250607455104,666.8208306941358,64.4987351321353,135.63918141969333,68.02414369791813,567.8758285593619,68.12295520142555,142.03398932327343,27.75426406012634,0.0,0.0,117.19,2.913
2026-07-01 12:45:00,52,12.75,565.7570364861858,68.04869761550958,440.9814531409716,54.84166532325148,1228.3863822160886,66.57411314196867,257.9346295303841,40.3896686319604,662.4417370572794,63.52906432683284,395.5053672962808,68.4321364551755,667.9459607642285,63.78792586684324,134.73097248583863,68.72568248251122,569.3960793121868,68.25068657992149,142.2859001131629,28.3471186564801,0.0,0.0,117.09,2.936
2026-07-01 13:00:00,53,13.0,569.5194370237635,68.50169047197598,441.1522561582915,54.4409629128557,1234.0882386058051,65.74521667778001,259.0544320846424,40.971616277449584,674.7057955549282,63.975644486861626,395.3109217910738,67.9329644210495,667.1058136189197,64.70785136850893,134.95167834832898,67.66488837171715,562.7154064991593,67.86972481578621,141.8450842176047,27.94365117456224,0.0,0.0,118.47,2.929
2026-07-01 13:15:00,54,13.25,568.417318345752,68.45525350042026,441.2035410907009,54.706671838085896,1220.239582416869,65.66421531622134,261.6653860769023,40.41040009440695,664.0114381614766,64.38857193763852,394.7114446312918,67.67027173046692,665.1161647261446,64.30208422893078,135.2833124554548,67.23389345456994,567.80737426518,67.89883648400175,140.92533374796065,27.97404460193224,0.0,0.0,116.82,2.918
2026-07-01 13:30:00,55,13.5,566.6173009735298,68.62737359305022,445.8982184613714,55.162651531487725,1243.98734023667,66.0632039621568,258.8792422852526,41.15070507588784,659.9046162901185,64.38480275273326,394.3406651761855,67.84953406724854,658.4075956816772,63.960406633757785,135.33335687988787,68.3624888950302,571.6858520661589,68.21610679044802,141.22941911502835,27.79676487738907,0.0,0.0,116.46,2.914
2026-07-01 13:45:00,56,13.75,570.3759814546626,68.96630523616875,442.6939900985417,54.29676867428686,1227.327812850612,65.54251499818828,257.2886141439286,41.2686893535117,666.2648612827779,63.71748022011172,397.1514613092891,68.51423294862418,663.9233231867869,64.04318651048085,135.07601555969097,68.1161194561837,570.4922086165532,68.73311070187644,142.41859376120436,28.13469265142441,0.0,0.0,116.81,2.94
2026-07-01 14:00:00,57,14.0,563.0898228061525,68.19537093379954,443.6139863474762,54.66305337039896,1240.4453351001555,65.97809375167073,257.7105559431094,41.30284693257418,668.0187957654365,64.38859337203532,397.7996366994891,68.43351396964883,666.7214695231328,63.35577524071653,134.80135380711275,67.81371571513205,564.9540127357894,68.33035721712577,142.4013927573831,27.85472206542993,0.0,0.0,118.63,2.951
2026-07-01 14:15:00,58,14.25,566.7706609644722,67.74410826111946,443.4114323955164,54.92893633777625,1228.4810782261657,66.43459348483209,258.39226700540803,40.72124203549957,666.0729633216902,64.60138116983026,394.0954901005003,68.1348952268538,664.9867664168315,65.3937342884758,134.77457868292746,68.56474201302011,568.1315064849038,68.19709172006822,142.00221738072082,28.08584712280125,0.0,0.0,117.52,2.924
2026-07-01 14:30:00,59,14.5,566.26273236642,68.02883714621325,444.133985439156,54.97996153806437,1244.0486526732236,66.28700224085644,260.79845563564925,41.320652441994,666.0179101418553,63.73083581880868,392.8008679074823,67.41337642977827,671.7138834554692,63.97704942630872,136.35037853527132,68.23897861991806,574.1588275848434,68.65976090051734,141.3031552126022,27.90247169602688,0.0,0.0,117.62,2.881
2026-07-01 14:45:00,60,14.75,566.5002383855831,68.23563890790723,447.05544842232047,54.22944926452904,1235.6133809064058,65.76118824109447,259.44082396005325,41.15434248569935,665.1300109419841,64.60223690536358,391.82635719687454,68.45165155796752,662.9522115626698,64.54413997111958,135.4981660987425,66.94509063091749,565.7319271947634,68.33929685361935,142.70830006903833,27.98415076101003,0.0,0.0,117.41,2.892
2026-07-01 15:00:00,61,15.0,573.1900098746075,68.98898718706756,442.85591474556657,54.716758386510406,1221.7154701936338,66.47143643043557,263.3517741235191,41.12418607711815,670.4049066370304,64.51315028800765,393.2619662916404,68.54536243345609,660.4313794693329,64.22272042343747,135.57645550211654,68.36022714159687,569.7284528811264,68.40740640708427,140.74399921202914,27.719880721077605,0.0,0.0,116.96,2.901
2026-07-01 15:15:00,62,15.25,563.8506340982717,67.73060251559878,441.47788548523374,54.17999434097956,1223.725767167805,65.47229866667807,259.43339524023406,41.04823682938192,673.3728278675799,63.726217062740965,393.986908658332,68.3723454468437,664.4946042866753,64.17783634729601,136.73801671608206,67.86193028691554,564.3675373628527,67.70972098807424,141.6747829213918,27.9871633765965,0.0,0.0,119.42,2.881
2026-07-01 15:30:00,63,15.5,570.1332952351819,68.48538727974841,441.0711647549309,54.993543620899615,1237.932982026042,65.41360511015748,258.6647720744273,41.04999137623136,663.072190104849,63.47874875058741,394.9282362571281,68.30685400925609,671.6692319634598,63.45874347050434,137.47227826473275,67.54012837694006,571.5731366935098,68.7543967046954,142.2239328963955,27.96107845106999,0.0,0.0,116.3,2.873
2026-07-01 15:45:00,64,15.75,565.8711549998402,67.21597155683209,450.2954784222213,55.021777210087215,1247.1577705204832,65.75933553007395,261.43182014012314,41.33861177372731,671.5660104297326,64.29581808769476,392.7458360929726,67.92765637479964,656.5661932547855,63.64732277187077,135.4246634841721,67.59550942596658,567.749259245459,68.20436525579964,143.0279129843401,28.153502975115373,0.0,0.0,118.68,2.9
2026-07-01 16:00:00,65,16.0,565.6512873364461,68.11104269001528,445.1981747202027,54.38082395169278,1231.634928852976,65.5969861053107,259.3326578469317,41.349089530959255,662.3575088832066,64.39114973063145,393.4701167342756,67.53098403115791,660.4262909788725,64.86527826705777,137.26853384568852,68.19708183176468,565.8675412562574,68.53764889491372,141.10637997966214,28.070327185420823,0.0,0.0,117.1,2.866
2026-07-01 16:15:00,66,16.25,566.334007827017,68.08341380264223,438.20720126581546,54.64374249103325,1223.1716089616025,66.06360120662967,257.66097963679925,40.972872082259904,667.1694038295008,63.75608262914147,393.6696007418978,67.61512874405116,668.3401211918612,64.9623554228545,136.04153288534175,67.85743707749876,573.3054666877646,67.62898196657372,142.66196540994233,27.82600799959652,0.0,0.0,117.8,2.894
2026-07-01 16:30:00,67,16.5,573.690837760213,67.82644980504666,443.2290018938878,54.718486737063,1234.4566588301498,65.53254170478002,258.09034500635136,41.062972471635696,666.24903874185,64.7666949988848,395.78929521102896,68.9584824478464,662.5026851067337,64.40405666079307,133.79375823671242,67.48872168346406,572.8400875331414,67.86292792353409,141.84019297711237,27.92564621597419,0.0,0.0,116.13,2.958
2026-07-01 16:45:00,68,16.75,566.5565352985635,68.04942660106168,444.7820958618067,55.00344783475158,1229.4257795084272,65.76112873304407,259.5890063214425,40.92342741351782,669.4650681152935,65.32847598658833,397.6007654375507,67.9858300494058,664.6731729412155,63.97346684766604,134.6136910318029,67.59060647171556,566.9619624124316,68.07408732182161,142.02093650760466,27.869121381101685,0.0,0.0,118.16,2.954
