Timestamp,RecordNo,ElapsedHrs,Feed Solid Flow,Feed BPL,Feed P80,Feed Solid Fraction,Cyclone Feed Solid Flow,Cyclone Feed BPL,Cyclone Feed P80,Cyclone Feed Solid Fraction,Cyclone Underflow Solid Flow,Cyclone Underflow BPL,Cyclone Underflow P80,Cyclone Underflow Solid Fraction,Ball Mill Discharge Solid Flow,Ball Mill Discharge BPL,Ball Mill Discharge P80,Ball Mill Discharge Solid Fraction,Output Slurry Solid Flow,Output Slurry BPL,Output Slurry P80,Output Slurry Solid Fraction,Process Water Solid Flow,Process Water Solid Fraction,P003_Slurry_Flow_tph,P003_Water_Flow_tph,P004_Slurry_Flow_tph,P004_Water_Flow_tph,P006_Slurry_Flow_tph,P006_Water_Flow_tph,P101_Water_Flow_tph,Circulating_Load_Ratio_pct,Mill_Reduction_Ratio
2026-07-01 02:30:00,11,2.5,540.9874099920713,69.17606906445849,375.8870238890278,54.75881986720197,1149.597241554863,69.69781944686117,226.53202613383556,39.76022967346716,599.414151268441,70.42246995760696,343.08065189849606,68.14527504583867,603.8484622946531,71.19469894290289,135.64688231849527,68.3622641701567,543.8678253839528,69.85911887742638,145.81043718261455,27.39714257229809,0.0,0.0,2891.324449068798,1741.727207513935,879.61219741976,280.1980461513191,1985.1260909737011,1441.2582655897484,157.27,110.8,2.529
2026-07-01 02:45:00,12,2.75,544.424639277218,69.74313447465906,377.34605007609866,54.771942525499554,1131.6593798407853,69.8228561511762,224.74341952591044,39.219654780280834,600.7032513275212,70.90281559913736,344.7974533898593,67.52160135137878,599.2186926725432,70.81716400769473,136.91937047488804,68.01958369055733,543.9854493979152,69.8810970056414,147.8008026996538,27.564084088161582,0.0,0.0,2885.4394210776427,1753.7800412368574,889.6460381641333,288.9427868366121,1973.5299299552996,1429.5444805573843,145.94,110.34,2.518
2026-07-01 03:00:00,13,3.0,545.8287496730795,69.57817046737632,377.2095120022622,54.36123864222065,1145.853057586443,70.11090448668985,225.62241517450204,40.41327319452556,607.9004219565157,70.14434910925051,346.29607371462055,68.15449983642544,593.1701007771933,70.44567797878979,136.73965245991764,68.03395268021761,540.644046461761,69.75209241169486,146.9326795109646,27.668843074576845,0.0,0.0,2835.338409910489,1689.4853523240463,891.9446601699232,284.0442382134074,1953.981397070139,1413.337350608378,150.43,111.37,2.533
2026-07-01 03:15:00,14,3.25,549.1520258843792,69.63224562032237,373.8743659594877,54.18187986340315,1157.596703507108,70.5196791979815,228.6811125045798,40.16053562714727,603.0182664513871,70.43094495189251,344.17879997000915,67.91693102630504,602.8163466549454,70.97805252706038,137.24607528852997,67.97614826869038,542.2683081309842,69.5988149840619,148.50445128056018,27.556521321854184,0.0,0.0,2882.423467292126,1724.826763785018,887.8762001448961,284.8579336935089,1967.8402139276152,1425.571905796631,148.46,109.81,2.508
2026-07-01 03:30:00,15,3.5,540.5389849729341,69.8369723037242,376.7144200905062,54.64998321293294,1145.2363892348897,70.02101438489925,227.57955028268296,39.617677389101054,601.7688654708328,69.97941091551826,346.529498764346,67.68559573996154,604.7064394651501,70.98337358254881,136.5326190045157,67.75455688913362,544.7850186687564,69.86414945191657,146.2130938288188,27.548977034647365,0.0,0.0,2890.7206699349513,1745.4842807000616,889.0648872808084,287.2960218099756,1977.5145116408487,1432.7294929720924,146.62,111.33,2.538
2026-07-01 03:45:00,16,3.75,543.4976173348966,69.42697494504007,375.46747038361724,54.36915133632045,1139.1834290076422,70.65233554658833,226.19443686421127,40.25952581663952,608.1316517214376,70.44944613811349,345.8445240993761,68.79651838502421,601.908685182083,70.08972783345877,135.67934913589002,68.01701648878131,548.9893466828797,70.26725278792942,146.258566795799,27.332001632479802,0.0,0.0,2829.599718079169,1690.416289071527,883.9570170077343,275.8253652862967,2008.5954701191438,1459.6061234362642,144.7,111.89,2.549
2026-07-01 04:00:00,17,4.0,543.4896664029635,69.95489694939029,375.4172184915352,54.68080089017205,1146.5235711426185,70.20091010761675,227.31541662195272,40.120845007598575,609.3845629511376,70.58983598306467,344.8154273720821,67.31206360166834,604.0227441950469,69.51842384309776,135.6335493641282,68.34869281500725,546.4658292219437,69.80214707128212,145.58084679837643,27.411787653172745,0.0,0.0,2857.675532321106,1711.1519611784875,905.3125552015225,295.92799225038493,1993.5432016915313,1447.0773724695875,151.94,112.12,2.542
2026-07-01 04:15:00,18,4.25,551.5313998791546,69.9559350912457,372.9977189286198,54.39427014632912,1146.4140264728896,70.03962593217993,225.858659985292,40.02792525656613,598.458618962726,70.80935375296065,346.897773982891,68.44257851624094,600.9059662324113,70.55714825854277,136.68160527428626,67.8413646789478,543.0527029952574,69.32017235469681,145.81573253382473,27.603933261498423,0.0,0.0,2864.0355929635234,1717.6215664906338,874.3951965817828,275.93657761905683,1967.3018980693585,1424.249195074101,154.26,108.51,2.538
2026-07-01 04:30:00,19,4.5,547.4305443498872,69.1384881894142,372.98688352902496,54.83662800434104,1149.4979258080884,69.95537081190747,228.83439739735485,40.05049478531912,598.2327499329973,69.94718045598091,346.365875247315,68.18924323423407,595.753526296899,70.9087885007221,137.28082470549998,68.54808393898017,542.907231971325,69.7410429090797,146.09585656442357,27.891182396481398,0.0,0.0,2870.121660093567,1720.6237342854783,877.3124932301017,279.0797432971044,1946.5192412918834,1403.6120093205584,150.34,109.28,2.523
2026-07-01 04:45:00,20,4.75,542.0466160379185,69.93368058941411,370.9919639339472,54.65316152274624,1153.5690207737189,69.58741140468886,228.89314026326687,40.08093707580363,598.845365761516,70.1283058875675,343.75056036743786,67.97979611011945,600.6814535394602,69.99085141434446,136.54001268903798,67.58102898664751,539.9497473213833,69.84480490029773,147.86917181902092,27.220901426871862,0.0,0.0,2878.0989291543146,1724.5299083805958,880.9166841151676,282.0713183536517,1983.5851093026515,1443.6353619812683,142.52,110.48,2.518
2026-07-01 05:00:00,21,5.0,540.9696592335727,70.22275252964144,373.58489545407963,55.27145280737967,1141.4340813031815,70.2765952046865,227.1198541549122,39.81903476580967,604.7448684049493,70.27459115485952,345.94756012303196,67.98070506505546,598.6939924493814,70.29692269660455,136.83264168582866,68.39105288518353,541.2010679418108,69.84851331880887,145.5703731454228,27.58039081308087,0.0,0.0,2866.5538680592676,1725.1197867560861,889.5831071864097,284.8382387814604,1962.2675821008638,1421.066514159053,150.2,111.79,2.528
2026-07-01 05:15:00,22,5.25,543.9666594047663,70.32849207782188,371.3222810369456,54.42139099200805,1141.6856741296406,69.63883883283026,227.94775970786364,39.80623181318932,600.0112047370861,70.58617821045988,343.13744464023057,68.17657427989454,599.1077432063227,69.82842906146058,135.28357335038945,68.75937073706,543.1143670704536,69.9672544285103,147.0625975663441,27.499367776101565,0.0,0.0,2868.1078869448693,1726.4222128152287,880.0841213783766,280.0729166412905,1975.0067401274923,1431.8923730570386,151.71,110.3,2.536
2026-07-01 05:30:00,23,5.5,540.7679462375885,69.2121274597447,372.47460868541293,54.34031585092662,1151.9396964907176,70.4591199867012,226.11820803339876,39.66629541364888,601.3371546453047,70.92710992141896,338.8685665301095,68.21486372175848,598.7303703090096,70.77907655052628,135.9053047047648,67.88355034249594,539.2420589875758,69.4553432816497,148.31305849495473,27.608262549424744,0.0,0.0,2904.0768352023706,1752.137138711653,881.5339089411628,280.1967542958581,1953.190853724374,1413.9487947367982,147.29,111.2,2.493
2026-07-01 05:45:00,24,5.75,566.9676857243572,68.23634530348542,442.5566944686283,54.75816740434868,1225.3961407773409,66.09470742655444,259.08986676216085,41.265075605943785,672.8122986271273,64.25114634567846,393.7810961942889,67.97348729105711,662.9342786497803,64.01755121547352,135.30237021162404,67.57433179208985,570.3767391664934,68.20644720610241,141.60209204704157,27.90533632293074,0.0,0.0,2969.5720237595683,1744.1758829822274,989.8157729442336,317.0034743171062,2043.9701301782768,1473.5933910117833,157.71,118.67,2.91
2026-07-01 06:00:00,25,6.0,567.5009220438939,68.02428593438533,443.40140099391124,54.78754314848103,1223.6159329905265,66.147628764637,257.06198633738785,40.79653884514142,664.1848932954249,63.50330976282315,395.8172020782405,68.06160120668345,664.7291421359778,64.14028821266592,135.0465964676262,67.60157189680669,567.3903594972764,68.02270878213147,141.46778038603242,27.73416752521485,0.0,0.0,2999.3130976998323,1775.6971647093058,975.8584598656252,311.67356657020025,2045.8171639059537,1478.4268044086773,156.67,117.04,2.931
2026-07-01 06:15:00,26,6.25,567.827290561067,68.0691482601751,444.2473903455275,54.24178882251883,1237.1083676996177,66.21741928181183,259.59062179726203,41.0421753042096,662.7505469457764,64.20389408246591,397.1121216549751,68.17570081158591,666.1852304336895,63.719738905746965,135.78681812599663,68.47714416473319,571.7528384372671,68.34477165770265,140.06855893341842,28.093985591581646,0.0,0.0,3014.2368393732054,1777.1284716735877,972.1213556387047,309.37080869292834,2035.1432037773689,1463.3903653401017,149.93,116.72,2.925
2026-07-01 06:30:00,27,6.5,569.5962244355591,67.63796460785963,439.33577223940733,54.580267423474375,1243.1199744169248,65.97387600601822,259.5713648197718,41.37745475307836,671.723621857284,64.26412377169183,395.0267257020372,67.48556478129146,662.5876122545752,64.46811345910936,135.6713729516656,68.04497719831897,571.7021343800609,67.932719932871,141.34242804486755,28.058568024759545,0.0,0.0,3004.3413299230065,1761.2213555060816,995.3589690391109,323.6353471818269,2037.5314017293306,1465.8292673492697,159.02,117.93,2.912
2026-07-01 06:45:00,28,6.75,569.663784004212,68.12230150989843,443.74222893399383,54.459412870711866,1221.5643941360515,66.35136759294822,259.0642622964966,41.02377254429515,658.5825723900468,64.16313024652435,394.17617915484686,67.64740145718744,656.3576192918008,64.17479777362796,136.07870081241975,68.1554470705204,566.2608561935649,68.24290837886502,142.0320237800691,27.473309799533357,0.0,0.0,2977.6988277152604,1756.134433579209,973.5519150825761,314.96934269252927,2061.1308223342753,1494.8699661407104,153.48,115.61,2.897
2026-07-01 07:00:00,29,7.0,570.6359631140409,68.94543881538937,445.79545315474195,54.89175003091747,1235.9352867924679,66.4332016801285,258.3114004558751,40.938126277157124,668.9778510985301,65.05922934259168,395.2219631231152,67.98025251875342,666.1523646904315,64.82224022203697,135.32538256615524,68.59949848688024,565.0138342205784,68.17281925311347,141.2218885709774,28.06783094345011,0.0,0.0,3019.032376872856,1783.097090080388,984.0767374525155,315.09888635398545,2013.0299179831336,1448.0160837625554,154.26,117.23,2.921
2026-07-01 07:15:00,30,7.25,565.1895770124513,68.38693906894409,441.030061764848,54.288526227600244,1241.3870364489123,66.31697077560594,259.9168416898687,40.8311886928178,669.4676869312044,64.2114176743385,398.2024987754406,67.62804061841541,661.9501546311747,64.38296397856564,134.7796360643982,68.27558403467047,569.1968627951958,67.87104882411236,141.45181480390576,27.877120239016786,0.0,0.0,3040.2911994263645,1798.9041629774522,989.9261915757847,320.45850464458033,2041.8065349467072,1472.6096721515114,146.97,118.45,2.954
2026-07-01 07:30:00,31,7.5,566.8124812286708,68.74499424533018,448.7272262853328,55.446142114226305,1234.1679893769142,66.20782535251634,261.53437487398327,40.91742786132337,661.4622580286857,64.34909341050526,396.6717202302711,67.66170695593016,658.7879818861528,63.749675271776674,135.89039512167636,67.69058238134477,567.8280262036074,68.33604150588424,141.9152419733712,27.879864932490843,0.0,0.0,3016.240398980441,1782.072409603527,977.6020851195987,316.13982709091295,2036.6957572375743,1468.867731033967,149.93,116.7,2.919
2026-07-01 07:45:00,32,7.75,567.0766058124016,67.82950796329439,445.78674332836437,54.780096822104625,1228.227498115063,65.9812049460408,258.8052343853234,41.12010930649106,658.9899650748961,63.90382109336072,394.70252462770316,69.03318077976925,669.1752230476106,64.26099926735098,135.9282148608758,68.83943395720918,567.5129659338456,68.09895593407211,142.41814018545685,28.01883172029505,0.0,0.0,2986.926637184741,1758.699139069678,954.5988720659074,295.6089069910113,2025.469768330046,1457.9568023962004,144.84,116.21,2.904
2026-07-01 08:00:00,33,8.0,574.8712632928501,68.94906717570778,444.28354217174245,55.0139493356535,1218.6938095714827,66.37399605553496,258.8481805577233,41.05460542505352,668.0844871655954,64.1723214448614,391.587472399076,68.15009282255028,662.4002778380735,64.17660319436872,134.8590775556111,67.86063770385589,560.4348568686571,68.74733254691854,141.60492363244765,28.122288298853405,0.0,0.0,2968.470399249718,1749.7765896782353,980.3133928300858,312.2289056644904,1992.8494115164413,1432.4145546477841,146.86,116.21,2.904
2026-07-01 08:15:00,34,8.25,562.1639447086594,67.88295869809066,439.5736410036913,54.62401674106037,1234.28957026324,65.32668025430293,259.6825151445967,40.5769234945675,666.5471297075396,64.26175568840324,394.85556489065254,67.97019843317594,663.2051197967166,64.06769381782003,133.98343353497538,67.98791205554147,574.603011578506,69.06000084528085,142.5113507398529,28.05430364112833,0.0,0.0,3041.8510423257903,1807.5614720625504,980.6461435637079,314.0990138561683,2048.1813376259433,1473.5783260474373,159.97,118.57,2.947
2026-07-01 08:30:00,35,8.5,568.1186128972139,68.22079589200507,442.00630270338524,54.81923100291188,1230.4784522554648,66.08776143507328,257.46355684583995,40.85619531170971,674.4643463170748,64.27714895375561,395.03351528345775,68.21720870587487,668.1869356117318,63.874281243678794,135.18176635248548,68.37465654310138,569.2301085378677,68.2989394490897,142.70833534898753,27.82239444112024,0.0,0.0,3011.730394540188,1781.2519422847233,988.7011783567597,314.2368320396848,2045.9421986217383,1476.7120900838704,149.73,118.72,2.922
2026-07-01 08:45:00,36,8.75,573.3917424179979,67.44972487765865,440.9996479604422,54.61504811392978,1238.611652998641,66.36152524453502,261.3193875552452,40.56127901903183,668.3560163120511,64.19084558964083,394.02007193684403,68.22014396161599,661.6866555633861,63.50267700474865,135.04934556514593,67.3889094925301,566.0972878983639,68.40114944642748,141.65468186419432,28.20198973803999,0.0,0.0,3053.6799700459883,1815.0683170473474,979.7047873251354,311.3487710130843,2007.2955601951337,1441.1982722967698,147.74,116.56,2.918
2026-07-01 09:00:00,37,9.0,565.7318155724322,67.87251767632088,439.5446282580271,54.932119999486204,1228.9238611879136,65.33652479192702,260.23364526657,40.92062382918759,666.7845515091478,64.34478990926233,397.09929567697463,68.01551164878235,670.2951181064424,64.46796855996018,135.6683981169537,68.16722570241448,563.3430692271246,68.18158264745088,141.17001144925555,27.970788151214037,0.0,0.0,3003.1894584934334,1774.2655973055198,980.3418887036852,313.55733719453735,2014.0407420113165,1450.697672784192,151.97,117.86,2.927
2026-07-01 09:15:00,38,9.25,568.6659507303607,67.75297273500878,438.24003418159936,54.69653130278603,1233.0362046584357,65.83603485389972,259.2932277910389,40.79047080809845,667.5623080061318,64.02445437746194,395.50861586569096,68.39936638273176,675.6265136475993,63.91522707284649,134.97277323991224,67.65734703529762,570.984449771268,67.77886022290448,140.97910054394154,27.93103835130886,0.0,0.0,3022.8535739617682,1789.8173693033325,975.977327437153,308.41501943102116,2044.2650308577283,1473.2805810864602,143.68,117.39,2.93
2026-07-01 09:30:00,39,9.5,566.6881925387087,67.38888232422329,438.93982693026555,54.6532216521834,1234.7972328163307,66.04730418381257,256.3916560763942,40.83405327355007,668.5474908109231,64.51846625529853,395.4130840758775,67.63795309095993,667.8799167474606,64.08063530475366,134.40045337235085,67.67270801605399,573.2486546766089,68.33916240456335,142.37343564498246,27.855655564508336,0.0,0.0,3023.939907567689,1789.142674751358,988.4206429367496,319.87315212582644,2057.9255560834868,1484.6769014068777,146.43,117.97,2.942
2026-07-01 09:45:00,40,9.75,567.7731947114297,69.26714551335029,444.8180684284577,54.62424825783703,1233.0721525093165,66.25042131287428,261.0321405059383,40.82782586897375,658.4083756032054,64.19610747709235,395.6365189211239,68.04469149124398,670.616437694063,64.42618547530031,136.01016987266559,67.55074561287869,571.2694225693193,69.10738944374425,142.0456898672908,27.978499995553584,0.0,0.0,3020.175888048851,1787.1037355395345,967.6116698801253,309.2032942769199,2041.8157608882068,1470.5463383188876,151.69,115.96,2.909
2026-07-01 10:00:00,41,10.0,543.7972552453743,70.05791442088378,376.422886490918,54.635261687919204,1148.914617052839,69.99708287953929,227.59439249839795,39.968298030310265,598.4923169071042,70.33108922257671,346.51412477792826,67.605456537051,601.7482797421198,70.6205637784035,135.91191891228831,68.07451644170334,540.6987185463097,70.3406257596445,149.13115738236425,27.8063445165445,0.0,0.0,2874.564776767704,1725.6501597148651,885.2722066584995,286.77988975139533,1944.5156418334645,1403.8169232871549,150.04,110.06,2.55
2026-07-01 10:15:00,42,10.25,544.5550527436438,69.90780177057329,378.2301317515187,54.34541997197725,1154.061271066245,70.0933965824539,229.352066360064,40.04493600853586,600.1878064159519,70.45696432460416,346.2221271459404,68.01459157903736,604.3846097573112,70.11983220884673,135.0386361272204,68.36720962217953,546.4427285722522,69.92711489704648,147.15037505757311,27.643820922028898,0.0,0.0,2881.9156330284773,1727.8543619622324,882.43977135185,282.2519649358982,1976.7264811674465,1430.2837525951943,144.78,110.22,2.564
2026-07-01 10:30:00,43,10.5,543.5443922180904,70.36345765046892,371.6310766347613,55.170723530992426,1142.4014289607826,69.6509348215621,229.1494551803631,39.976746377248915,597.9187166040061,70.18860029975583,346.6256026375606,68.48636627058968,601.0757307538045,70.51148361316942,137.3760778211914,67.73699239056373,545.3191785839754,69.8516370969136,146.6169370167811,27.39187531862801,0.0,0.0,2857.6648489105964,1715.2634199498139,873.0478037652471,275.12908716124093,1990.8062965412512,1445.4871179572758,146.42,110.0,2.523
2026-07-01 10:45:00,44,10.75,542.3136979219942,69.68644807000973,377.2533387804082,54.84927941982717,1152.8901573176206,70.61958738382037,228.23352237065893,40.54501271521178,599.6359317062706,70.68118118466445,344.0420146349771,68.75715957145549,608.768315355721,69.51524471274588,135.9948127201208,68.2710396676041,546.7388848455844,70.1737603537718,147.0274585132739,27.548021206479394,0.0,0.0,2843.4820465232615,1690.5918892056409,872.1068983123167,272.4709666060461,1984.6757077310126,1437.9368228854282,145.16,110.57,2.53
2026-07-01 11:00:00,45,11.0,547.5140998346219,68.91784134814597,376.1750847287532,54.4391337917096,1153.3964702610758,70.01779612139907,226.21717866562417,40.08973651761862,599.3248732451691,69.95477543651572,341.4585218130178,67.98910323604237,604.4163747438479,70.77175788718684,136.6736782747153,68.42752492504664,544.2186418653761,69.82589440165818,147.59619224400242,27.64746334843102,0.0,0.0,2877.036794078658,1723.6403238175824,881.5013652473873,282.1764920022182,1968.4216052908166,1424.2029634254404,141.77,109.46,2.498
2026-07-01 11:15:00,46,11.25,543.6348918969112,69.8996959903437,372.7254321407028,55.11687886378623,1144.0448614056595,70.30854256317114,226.30357663739468,40.086112948674135,604.0358906989088,70.16245561907526,348.8796035253246,68.1513843041867,609.0448774453878,70.74479499144198,136.24644457485678,67.84406777921157,545.5838558058387,69.89064291362148,147.13365143604793,27.425822547730807,0.0,0.0,2853.9680633801618,1709.9232019745023,886.3149250246432,282.2790343257344,1989.307175222644,1443.7233194168052,134.06,111.11,2.561
2026-07-01 11:30:00,47,11.5,536.9179221451508,70.02086304503895,373.11745906496884,54.5438611229421,1145.2910144430293,70.22870889332914,225.47591300998508,39.580335714507186,598.7654043071007,69.47830931568718,342.7003616368269,68.64908027645338,598.7996811700033,70.61491904001488,135.66424444746445,68.12204102224958,543.1160818924781,69.83992707843188,147.59196897813314,27.762495109776864,0.0,0.0,2893.585902615908,1748.2948881728785,872.2118372101149,273.4464329030143,1956.294201025231,1413.1781191327527,139.97,111.52,2.526
2026-07-01 11:45:00,48,11.75,540.9819933371289,70.10953015011876,374.196706364769,55.05245908282089,1146.4992646555029,70.84635014090155,224.72415179814868,39.92881615356278,605.8071907910465,70.19199386514225,343.0616276586829,67.89152071285825,597.6305640287012,70.39020324980395,138.79298465070374,68.4671728512765,540.5391296275918,69.4989041516988,146.73281151942533,27.638565945663405,0.0,0.0,2871.3580193466437,1724.8587546911408,892.3164254241108,286.50923463306424,1955.7423156117272,1415.2031859841354,136.81,111.98,2.472
2026-07-01 12:00:00,49,12.0,571.2583442139603,68.09592513945847,439.81046029230407,54.27954618526956,1228.525935282586,65.23609119071742,260.31589493438173,40.79320901742642,667.2814013146528,65.0248445814339,398.38422261045065,67.53033698611763,668.8301810338529,64.75072902978451,134.74388387165416,67.61105485538663,567.9359659869411,67.59322674691322,142.63768328689045,27.5328225424674,0.0,0.0,3011.594245399456,1783.0683101168702,988.1209410399172,320.83953972526433,2062.75969385609,1494.823727869149,134.12,116.81,2.957
2026-07-01 12:15:00,50,12.25,567.5356648107551,68.31702685215686,443.501151983427,54.71877846798412,1242.115459908799,65.2722538497245,259.1497441973105,40.77243518505447,665.8890148352425,64.38917444371579,393.43568297875197,67.73849280941351,668.5241330130971,64.438674285796,134.79757024463512,68.83227551141151,576.1839724964973,67.65013038964061,141.6460247366212,28.35654761132296,0.0,0.0,3046.4588496399365,1804.3433897311374,983.0289798575277,317.1399650222852,2031.9256786620358,1455.7417061655385,131.91,117.33,2.919
2026-07-01 12:30:00,51,12.5,567.600555326201,68.0273841870992,442.21541643984415,54.60795651734143,1239.2139606517185,65.96304209398232,258.46405351397556,40.652643545174335,665.1620292870939,63.95902639946708,395.17097139950465,68.4250607455104,666.8208306941358,64.4987351321353,135.63918141969333,68.02414369791813,567.8758285593619,68.12295520142555,142.03398932327343,27.75426406012634,0.0,0.0,3048.2985916393604,1809.084630987642,972.1029430445008,306.94091375740686,2046.084981137046,1478.209152577684,140.71,117.19,2.913
2026-07-01 12:45:00,52,12.75,565.7570364861858,68.04869761550958,440.98145314097155,54.84166532325148,1228.3863822160886,66.57411314196867,257.9346295303841,40.389668631960404,662.4417370572794,63.52906432683284,395.5053672962808,68.4321364551755,667.9459607642285,63.78792586684324,134.73097248583863,68.72568248251122,569.3960793121868,68.25068657992149,142.2859001131629,28.3471186564801,0.0,0.0,3041.3381040815584,1812.9517218654698,968.0272622953878,305.5855252381084,2008.655928005663,1439.2598486934762,139.65,117.09,2.936
